height,address,token,amt
7544910,cre109vvtezf8h73u3lmxdaycgtz577gu2s0zv8cqx,LUNA,22.359046
7544910,cre109w5v39eg3nlyc64n9newzlyzp9ttfpwjamaja,LUNA,56.705476
7544910,cre109w5v39eg3nlyc64n9newzlyzp9ttfpwjamaja,UST,8965.89995
7544910,cre109yr9262mxdcxa2684nf7k7g2qa2d45fq9xda7,UST,74.482761
7544910,cre109zxn2nk7z8kdwvjmgn909cjnx8jcqtavernkc,UST,39.459624
7544910,cre109zxn2nk7z8kdwvjmgn909cjnx8jcqtavernkc,LUNA,126.167529
7544910,cre10a54ys3s2v93r8wud0xrncvzgt6e9aap53q7xw,UST,2.692276
7544910,cre10a6wyjqf6mmt86cp04fgfz27pdeq3e7xndjw8q,LUNA,17.560335
7544910,cre10a6wyjqf6mmt86cp04fgfz27pdeq3e7xndjw8q,UST,0.00319
7544910,cre10a6xzgdc6etzdna027wh4ay0vqmq372gz0srp4,UST,0.1048
7544910,cre10a8qchzmz2he94x9qj6wv3vuxm986d7czkzy55,UST,20.238772
7544910,cre10a8xwps7g9q7v5th6vqsvh6mkgagythr3j63ah,LUNA,0.042639
7544910,cre10a98ngl0c4kpr8nwjyed23krvx2cep72m289mx,UST,9039.716866
7544910,cre10aazftffpek8r4x32d59p9zlru5wnr8halfey6,UST,0.006785
7544910,cre10alqt85a32lfn0xcwy8j7v5tat6erxn8zscd3w,LUNA,0.815411
7544910,cre10asvqus2p27j0csexkhzudkymxzdktlvznxc7z,LUNA,1.953203
7544910,cre10avnjpeqs5zj0wa39lc5386usl72n06lsfhf23,UST,0.004643
7544910,cre10awnythspkz3vacglvsr4hk4f0rkhfva82hpvh,LUNA,0.107446
7544910,cre10ax5ksxlzp2zrkmt6jjjwprgyy2m8pw6pj9ncn,UST,228.231508
7544910,cre10axk8z8p766yt0j40lc59taupr9qnw5d8ymyrc,UST,41.415464
7544910,cre10c6ak87w8dajd0stfrxk0pj8mtz7swv3nuh27s,UST,3.2E-05
7544910,cre10c7dq2z3ugukuulhja2unutlk55puukvpucspq,UST,416.52139
7544910,cre10c83dxra3zf77q64m8f4h3gllmjqhh5jgpguh3,UST,0.000549
7544910,cre10c8lam0yfvmm3ydh8xqkeq73qrr6va0rguhupe,UST,2000.0
