height,address,token,amt
7009137,sif12nwk4ntp9ln2l98mrpar90ugvnyyh64a9gx6ml,LUNA,21088.9688312784
7009137,sif12qpkhyrgfgc829fhtf4ufs8q7tffapz2qdxura,UST,291.644150787283
7009137,sif12tw0x9995wpu0ag5h4wj36wjjnrm4qk2qhzawy,LUNA,361.929505278379
7009137,sif12u267h6uesc68ueujphxn8xl2gclnnm9vky0xz,LUNA,6377.13484071379
7009137,sif12uk22nzee0hgahzttujcdce78ax627asznh7yf,UST,31.4346839553603
7009137,sif12vevntkk8nv8qfyqr6c2hnndztt05p4ray3s82,UST,5.34051705756602
7009137,sif12xhccpjrvena8s9v5zq6lsuym85wy9v9leh48e,LUNA,6723.59966552947
7009137,sif12xununc7d4xfegzsaqvdvfaykht7n0zvjztm4e,LUNA,132155.459505841
7009137,sif12y4gqmav0sums6896s048a8l5nkrj76xap9rhw,LUNA,95.7141914933009
7009137,sif12yx6havlf3dxuwe7x23mrjtageeg8lnhnpmkw6,UST,1437.99027039198
7009137,sif12z7tx29u24f3eyz4gck5grv5ge623jxtt2ea20,LUNA,889898.307476891
7009137,sif12zyr4suhva7rvpggmwrcacgzcukpax97ewfk6x,LUNA,83827.8705678299
7009137,sif134sne96llys4rzxt0jayv0a4wleqk9my6pzp8q,LUNA,721.611080217066
7009137,sif136s45vlphx0zfjf4jzdc0hk2j6frxkpytdahhd,LUNA,2645.62529251556
7009137,sif137379gzpn3q66m8r42m4wct9whjkgljtdlqa8l,LUNA,437.99929406868
7009137,sif137tj8j7g220ceppqgc256nc7tnnd4r2038f88m,LUNA,11668.4971352822
7009137,sif138s8cmcw9wlmnyc23cl5gnurzkxgtrw2ffx79z,LUNA,10311.4025414633
7009137,sif138yjsaz40xurlayc50k448k2vemky4aghnqfn6,LUNA,16755.2226263203
7009137,sif13997464maaj2g29gus64wk0dv4ld4kpe3tag4l,LUNA,6615.38435638503
7009137,sif13am96rks85jdfudt80vgfg6s3mlj2nxxetjlst,LUNA,101787.343751227
7009137,sif13lmh7zyl4rtvvxyx9tszwfv4efsmfz7awvk58t,LUNA,83628.0276502455
7009137,sif13n4k5hsex4mdwc0vszcy4x4q0p22s6k3jr78k7,LUNA,33750.5880123621
7009137,sif13pk6a9425hyrt4madnuclqlg749nvgsvpk4zxt,LUNA,10108.3404623079
7009137,sif13pqwccswtsdc8s8fvs887x3fs5pc7wy0gjy7dx,LUNA,17650.7219601601
7009137,sif13rczvqzc8cl4935trlmf6p2df975wt4llc6e9t,LUNA,8.89364929371321
7009137,sif13uup3md785lsd74aws4hx2et052mferw24xzyj,LUNA,5500.09490241589
7009137,sif13uup3md785lsd74aws4hx2et052mferw24xzyj,UST,14.280856768004
7009137,sif13ve4n5ak0xydf0943lhlw6f4t4n8uesh9a9udk,LUNA,7417.2948035194
7009137,sif140mu3nahvhtug5vmm3rx4am2qvpvdlas2vyjnz,LUNA,7544.21865806727
7009137,sif142aee4y2wqmjaq3kgklrcayxmkyh7kuvqfl8x2,LUNA,108.699954188877
7009137,sif142qscfvcnr5h6ks0thjsvukfq4w5axg3rjqfa4,LUNA,190076.149617874
7009137,sif1439fw5gj93m9yk6dsdee6dwq0ewt0lx59n6v8e,LUNA,10765.7896204698
7009137,sif143z2459faf772e6sw3weh35dge88mjvsv6tsne,LUNA,12257.8316072725
7009137,sif144kr8tac8hnd80taspp4sqs6k36unmpeetdrye,LUNA,62510.4540094676
7009137,sif145d2maaz5nhv9xv0wjspn2hq2kzewuugyhupu5,LUNA,109255.120279046
7009137,sif145nse7ydghjz32vyxyzejyu4e6luvl6tkjr0ez,UST,11.8604505599124
7009137,sif145r02hdhaqc0t24ycegcfvtqn30dn3pesmj6t3,LUNA,0.0357481369826419
7009137,sif1468z0eqc769m5pwpuzua86d7zszwe8tp03m5vt,LUNA,46291.4446547841
7009137,sif1489kng4pynm5x2w4pj55e69rg847v2584965v5,UST,1.97269279751557
7009137,sif149c69yvzz8hfqd6tktl43cd363ge4azpllfrpj,LUNA,1422.74212269722
