height,address,token,amt
6739018,sif100fue9huqw0lclwr9ujgv6spg0yc0wqmzjwnfk,LUNA,0.699365743080875
6739018,sif100fue9huqw0lclwr9ujgv6spg0yc0wqmzjwnfk,UST,155.773287455331
6739018,sif100t8kjlk42ds77ksn58gztd5art7x0qg9qlwup,LUNA,0.322260670079947
6739018,sif10243m63dfdy9600dm7kwmwhc8ahu8u5ukwk5a4,LUNA,2.53430436793104
6739018,sif102c78ru6krktthv2m6jh59f89gmpsuqz49pkh7,LUNA,120.773306459021
6739018,sif102flf20qhd07c3q89f50uxm39f9ljpv5zmwr82,LUNA,10.9016385170403
6739018,sif102rufcandsfud9y4r9c9qc84es9ugs70chnd87,LUNA,0.772039076604682
6739018,sif102vm3xy6phq8gtfev8rqlhlv86esf4dxmpsa4p,LUNA,5.92197752628624
6739018,sif1030ay9mx3yku946tkd46gekw3rnr3n0u8rc0r6,LUNA,0.499140545249682
6739018,sif104mh7qdutwx2zaf83mynjm8kklpj62cwg6s06y,LUNA,0.123895372258523
6739018,sif105ytzzer2c6h63tfy9cu8x6sajclzzax60whlc,LUNA,345.580404236627
6739018,sif106axdap2zd8dtkvff6mepkjknzlcyh0sey2sxd,LUNA,0.941031686534894
6739018,sif106x8q2nv7xsg7qrec2zgdf3vvq0t3gn4gysmwy,LUNA,450.394092526396
6739018,sif107my6f5pwnr37vhkunn5wq89jqmn3z54s8vcqr,LUNA,107.175476373285
6739018,sif107r0ylq95jdantsxr2v376s3mu0ufh6ge0tft8,LUNA,0.424030262047926
6739018,sif107r0ylq95jdantsxr2v376s3mu0ufh6ge0tft8,UST,24.9708471095896
6739018,sif107wlkmfc00wgal7q6s034k3ldygdren0s35393,LUNA,0.790768240555539
6739018,sif108d3l7ms0ymy2yr9zty4766dtan5643t5alw4z,LUNA,4.08248009504038
6739018,sif1090jyldg7sghahexjwl866rsccx90fqaer4cz8,LUNA,0.0139112494762562
6739018,sif109as32auw8xdurf72gclyk26ulml297kkfkdpa,LUNA,1.01304309435584
6739018,sif109at9zm0mt7ktlv55j9lmu7wa4gxv00ezfrum5,LUNA,77.3688075049851
6739018,sif10datnnlcjmrdl37ka0g4u83chvxpfafmjsdlpz,LUNA,0.19579553214258
6739018,sif10f743f8p3ry7w77cget3p0085v5w56sap95tyg,LUNA,11.2017102750439
6739018,sif10fk70frhz3qlzl229kkqkhdu5hpvys0nd44eh3,LUNA,30.2018150197279
6739018,sif10g7gnkcwmyppgyulxfrtvt8n4e5e4kqvq467uc,LUNA,0.227871409977345
6739018,sif10gwvcflwgmyjenuyd3g9e4m8fg6wqvfrlggvmg,LUNA,0.157739094400216
6739018,sif10hltqp3ydy2pp942c9dyr3erur7hqve2mjxdn2,LUNA,0.157071099360766
6739018,sif10jfpjtjnxqey98dt5n6qhtra66zpv6z7vpmrja,UST,2.92571882892577
6739018,sif10juswy96kzgz7n3rvecv9t34eplsspyd89fm69,UST,0.141059992126614
6739018,sif10kccu43rr34y6lpcg435nnm42pczu9my29e5xu,LUNA,0.39582018768927
6739018,sif10mrevq3wafxu3v7e4rpkvcxskk660v898y63fh,LUNA,0.125223287539932
6739018,sif10njv0f7dclaccrznnrmdhgrxwg7wfazfl63hme,LUNA,9.66955418965442
6739018,sif10pqeld6k0jq4kefkd9mnzpjytgmszcp6lqpuvc,LUNA,0.880454277323169
6739018,sif10r3n9z7499xl6suceevsqynmdqxv9r59vwzv5j,LUNA,0.0838189359047148
6739018,sif10t4za68ryzywaj45fuujsvspgv7xdh0rlfy09m,LUNA,390.631621807852
6739018,sif10t7xnzw2pffndfyjv0wgkltwtxdj5sx5kpg65y,LUNA,0.132473395862135
6739018,sif10vft37jyx66nwsntz05l6rp5y0e0y4sy5nhmfv,LUNA,363.419292173051
6739018,sif10vft37jyx66nwsntz05l6rp5y0e0y4sy5nhmfv,UST,7249.64039705816
6739018,sif10vjcyw06kvpjceuq0lwekxmfq74rx5u9v35guh,LUNA,21.7868001934261
6739018,sif10w436et4jdu3ap4kw446juhrv0g3tlv0m723k9,LUNA,0.0337203691803964
6739018,sif10w6zpqw2k3cre0lfmjrg0etzzluk22zcqec4pp,LUNA,36.021299090523
6739018,sif10wrd8yam85ygvaxsaka5u257aaztqtz7jqmppn,LUNA,0.36172765847535
6739018,sif10xjpyfydl5203percy2ffltwq0rhfhwv4d2zhr,LUNA,0.0413582657010313
6739018,sif10xvxr83q09pz2kcf7hfmq4w2e53zdkxfdj97hd,LUNA,198.556903281062
